date,color,quantity_sold
2010-12-19,magenta,4
2010-12-19,navy,4
2010-12-19,teal,11
2010-12-19,maroon,1
2010-12-19,lime,3
2010-12-19,gold,12
2010-12-19,silver,3
2010-12-19,beige,8
2010-12-19,turquoise,0
2010-12-19,indigo,5
2010-12-20,red,7
2010-12-20,blue,4
2010-12-20,green,6
2010-12-20,yellow,11
2010-12-20,black,13
2010-12-20,white,7
2010-12-20,purple,2
2010-12-20,orange,11
2010-12-20,pink,11
2010-12-20,gray,11
2010-12-20,brown,9
2010-12-20,cyan,8
2010-12-20,magenta,11
2010-12-20,navy,4
2010-12-20,teal,1
2010-12-20,maroon,6
2010-12-20,lime,9
2010-12-20,gold,15
2010-12-20,silver,10
2010-12-20,beige,6
2010-12-20,turquoise,1
2010-12-20,indigo,7
2010-12-21,red,15
2010-12-21,blue,5
2010-12-21,green,0
2010-12-21,yellow,10
2010-12-21,black,7
2010-12-21,white,11
2010-12-21,purple,7
2010-12-21,orange,6
2010-12-21,pink,6
2010-12-21,gray,8
2010-12-21,brown,6
2010-12-21,cyan,2
2010-12-21,magenta,8
2010-12-21,navy,0
2010-12-21,teal,6
2010-12-21,maroon,3
2010-12-21,lime,3
2010-12-21,gold,9
2010-12-21,silver,9
2010-12-21,beige,6
2010-12-21,turquoise,7
2010-12-21,indigo,9
2010-12-22,red,7
2010-12-22,blue,4
2010-12-22,green,4
2010-12-22,yellow,8
2010-12-22,black,15
2010-12-22,white,6
2010-12-22,purple,3
2010-12-22,orange,5
2010-12-22,pink,5
2010-12-22,gray,9
2010-12-22,brown,3
2010-12-22,cyan,0
2010-12-22,magenta,12
2010-12-22,navy,4
2010-12-22,teal,6
2010-12-22,maroon,11
2010-12-22,lime,6
2010-12-22,gold,10
2010-12-22,silver,6
2010-12-22,beige,1
2010-12-22,turquoise,6
2010-12-22,indigo,0
2010-12-23,red,7
2010-12-23,blue,2
2010-12-23,green,3
2010-12-23,yellow,7
2010-12-23,black,8
2010-12-23,white,6
2010-12-23,purple,3
2010-12-23,orange,11
2010-12-23,pink,7
2010-12-23,gray,1
2010-12-23,brown,3
2010-12-23,cyan,3
2010-12-23,magenta,2
2010-12-23,navy,9
2010-12-23,teal,6
2010-12-23,maroon,3
2010-12-23,lime,3
2010-12-23,gold,14
2010-12-23,silver,5
2010-12-23,beige,0
2010-12-23,turquoise,5
2010-12-23,indigo,9
2010-12-24,red,7
2010-12-24,blue,4
2010-12-24,green,7
2010-12-24,yellow,5
2010-12-24,black,6
2010-12-24,white,0
2010-12-24,purple,10
2010-12-24,orange,6
2010-12-24,pink,11
2010-12-24,gray,8
2010-12-24,brown,1
2010-12-24,cyan,8
2010-12-24,magenta,4
2010-12-24,navy,12
2010-12-24,teal,6
2010-12-24,maroon,10
2010-12-24,lime,9
2010-12-24,gold,5
2010-12-24,silver,10
2010-12-24,beige,0
2010-12-24,turquoise,8
2010-12-24,indigo,8
2010-12-25,red,13
2010-12-25,blue,9
2010-12-25,green,9
2010-12-25,yellow,5
2010-12-25,black,7
2010-12-25,white,2
2010-12-25,purple,5
2010-12-25,orange,11
2010-12-25,pink,0
2010-12-25,gray,8
2010-12-25,brown,4
2010-12-25,cyan,0
2010-12-25,magenta,5
2010-12-25,navy,8
2010-12-25,teal,5
2010-12-25,maroon,10
2010-12-25,lime,6
2010-12-25,gold,13
2010-12-25,silver,3
2010-12-25,beige,5
2010-12-25,turquoise,3
2010-12-25,indigo,11
2010-12-26,red,7
2010-12-26,blue,10
2010-12-26,green,8
2010-12-26,yellow,0
2010-12-26,black,7
2010-12-26,white,5
2010-12-26,purple,1
2010-12-26,orange,3
2010-12-26,pink,3
2010-12-26,gray,1
2010-12-26,brown,4
2010-12-26,cyan,0
2010-12-26,magenta,9
2010-12-26,navy,11
2010-12-26,teal,3
2010-12-26,maroon,5
2010-12-26,lime,10
2010-12-26,gold,9
2010-12-26,silver,0
2010-12-26,beige,1
2010-12-26,turquoise,10
2010-12-26,indigo,1
2010-12-27,red,13
2010-12-27,blue,8
2010-12-27,green,0
2010-12-27,yellow,6
2010-12-27,black,14
2010-12-27,white,5
2010-12-27,purple,9
2010-12-27,orange,6
2010-12-27,pink,12
2010-12-27,gray,3
2010-12-27,brown,3
2010-12-27,cyan,4
2010-12-27,magenta,6
2010-12-27,navy,3
2010-12-27,teal,2
2010-12-27,maroon,8
2010-12-27,lime,10
2010-12-27,gold,10
2010-12-27,silver,8
2010-12-27,beige,5
2010-12-27,turquoise,6
2010-12-27,indigo,9
2010-12-28,red,8
2010-12-28,blue,10
2010-12-28,green,0
2010-12-28,yellow,6
2010-12-28,black,13
2010-12-28,white,11
2010-12-28,purple,9
2010-12-28,orange,7
2010-12-28,pink,0
2010-12-28,gray,5
2010-12-28,brown,1
2010-12-28,cyan,0
2010-12-28,magenta,2
2010-12-28,navy,7
2010-12-28,teal,12
2010-12-28,maroon,10
2010-12-28,lime,0
2010-12-28,gold,5
2010-12-28,silver,11
2010-12-28,beige,8
2010-12-28,turquoise,8
2010-12-28,indigo,7
2010-12-29,red,9
2010-12-29,blue,4
2010-12-29,green,2
2010-12-29,yellow,4
2010-12-29,black,4
2010-12-29,white,9
2010-12-29,purple,1
2010-12-29,orange,6
2010-12-29,pink,7
2010-12-29,gray,4
2010-12-29,brown,3
2010-12-29,cyan,4
2010-12-29,magenta,3
2010-12-29,navy,0
2010-12-29,teal,4
2010-12-29,maroon,3
2010-12-29,lime,2
2010-12-29,gold,6
2010-12-29,silver,4
2010-12-29,beige,6
2010-12-29,turquoise,1
2010-12-29,indigo,0
2010-12-30,red,13
2010-12-30,blue,4
2010-12-30,green,0
2010-12-30,yellow,6
2010-12-30,black,15
2010-12-30,white,2
2010-12-30,purple,3
2010-12-30,orange,7
2010-12-30,pink,4
2010-12-30,gray,0
2010-12-30,brown,10
2010-12-30,cyan,2
2010-12-30,magenta,6
2010-12-30,navy,11
2010-12-30,teal,0
2010-12-30,maroon,12
2010-12-30,lime,6
2010-12-30,gold,4
2010-12-30,silver,12
2010-12-30,beige,4
2010-12-30,turquoise,5
2010-12-30,indigo,0
2010-12-31,red,9
2010-12-31,blue,2
2010-12-31,green,0
2010-12-31,yellow,0
2010-12-31,black,7
2010-12-31,white,4
2010-12-31,purple,0
2010-12-31,orange,12
2010-12-31,pink,1
2010-12-31,gray,3
2010-12-31,brown,11
2010-12-31,cyan,3
2010-12-31,magenta,9
2010-12-31,navy,5
2010-12-31,teal,0
2010-12-31,maroon,3
2010-12-31,lime,1
2010-12-31,gold,8
2010-12-31,silver,5
2010-12-31,beige,3
2010-12-31,turquoise,8
2010-12-31,indigo,7
2011-01-01,red,14
2011-01-01,blue,1
2011-01-01,green,0
2011-01-01,yellow,7
2011-01-01,black,6
2011-01-01,white,9
2011-01-01,purple,9
2011-01-01,orange,7
2011-01-01,pink,3
2011-01-01,gray,10
2011-01-01,brown,8
2011-01-01,cyan,5
2011-01-01,magenta,11
2011-01-01,navy,4
2011-01-01,teal,2
2011-01-01,maroon,5
2011-01-01,lime,8
2011-01-01,gold,5
2011-01-01,silver,1
2011-01-01,beige,7
2011-01-01,turquoise,6
2011-01-01,indigo,8
2011-01-02,red,15
2011-01-02,blue,8
2011-01-02,green,5
2011-01-02,yellow,2
2011-01-02,black,10
2011-01-02,white,2
2011-01-02,purple,5
2011-01-02,orange,6
2011-01-02,pink,7
2011-01-02,gray,7
2011-01-02,brown,10
2011-01-02,cyan,8
2011-01-02,magenta,7
2011-01-02,navy,7
2011-01-02,teal,10
2011-01-02,maroon,1
2011-01-02,lime,5
2011-01-02,gold,15
2011-01-02,silver,0
2011-01-02,beige,2
2011-01-02,turquoise,10
2011-01-02,indigo,8
2011-01-03,red,11
2011-01-03,blue,1
2011-01-03,green,7
2011-01-03,yellow,11
2011-01-03,black,8
2011-01-03,white,0
2011-01-03,purple,1
2011-01-03,orange,3
2011-01-03,pink,6
2011-01-03,gray,1
2011-01-03,brown,3
2011-01-03,cyan,3
2011-01-03,magenta,8
2011-01-03,navy,8
2011-01-03,teal,10
2011-01-03,maroon,3
2011-01-03,lime,11
2011-01-03,gold,13
2011-01-03,silver,0
2011-01-03,beige,9
2011-01-03,turquoise,0
2011-01-03,indigo,5
2011-01-04,red,10
2011-01-04,blue,3
2011-01-04,green,7
2011-01-04,yellow,8
2011-01-04,black,16
2011-01-04,white,5
2011-01-04,purple,8
2011-01-04,orange,2
2011-01-04,pink,0
2011-01-04,gray,7
2011-01-04,brown,4
2011-01-04,cyan,0
2011-01-04,magenta,6
2011-01-04,navy,9
2011-01-04,teal,0
2011-01-04,maroon,12
2011-01-04,lime,7
2011-01-04,gold,8
2011-01-04,silver,8
2011-01-04,beige,3
2011-01-04,turquoise,1
2011-01-04,indigo,6
2011-01-05,red,7
2011-01-05,blue,11
2011-01-05,green,0
2011-01-05,yellow,3
2011-01-05,black,13
2011-01-05,white,4
2011-01-05,purple,4
2011-01-05,orange,8
2011-01-05,pink,1
2011-01-05,gray,0
2011-01-05,brown,6
2011-01-05,cyan,0
2011-01-05,magenta,1
2011-01-05,navy,0
2011-01-05,teal,8
2011-01-05,maroon,7
2011-01-05,lime,4
2011-01-05,gold,7
2011-01-05,silver,1
2011-01-05,beige,2
2011-01-05,turquoise,10
2011-01-05,indigo,3
2011-01-06,red,8
2011-01-06,blue,9
2011-01-06,green,0
2011-01-06,yellow,2
2011-01-06,black,14
2011-01-06,white,9
2011-01-06,purple,3
2011-01-06,orange,4
2011-01-06,pink,6
2011-01-06,gray,7
2011-01-06,brown,6
2011-01-06,cyan,3
2011-01-06,magenta,4
2011-01-06,navy,6
2011-01-06,teal,4
2011-01-06,maroon,9
2011-01-06,lime,5
2011-01-06,gold,11
2011-01-06,silver,7
2011-01-06,beige,2
2011-01-06,turquoise,6
2011-01-06,indigo,3
2011-01-07,red,12
2011-01-07,blue,0
2011-01-07,green,0
2011-01-07,yellow,3
2011-01-07,black,8
2011-01-07,white,3
2011-01-07,purple,3
2011-01-07,orange,10
2011-01-07,pink,9
2011-01-07,gray,4
2011-01-07,brown,3
2011-01-07,cyan,0
2011-01-07,magenta,6
2011-01-07,navy,8
2011-01-07,teal,2
2011-01-07,maroon,10
2011-01-07,lime,9
2011-01-07,gold,9
2011-01-07,silver,3
2011-01-07,beige,0
2011-01-07,turquoise,6
2011-01-07,indigo,2
2011-01-08,red,6
2011-01-08,blue,3
2011-01-08,green,4
2011-01-08,yellow,5
2011-01-08,black,13
2011-01-08,white,9
2011-01-08,purple,5
2011-01-08,orange,3
2011-01-08,pink,0
2011-01-08,gray,0
2011-01-08,brown,9
2011-01-08,cyan,5
2011-01-08,magenta,7
2011-01-08,navy,6
2011-01-08,teal,4
2011-01-08,maroon,8
2011-01-08,lime,9
2011-01-08,gold,10
2011-01-08,silver,0
2011-01-08,beige,0
2011-01-08,turquoise,7
2011-01-08,indigo,0
2011-01-09,red,4
2011-01-09,blue,6
2011-01-09,green,5
2011-01-09,yellow,6
2011-01-09,black,15
2011-01-09,white,3
2011-01-09,purple,7
2011-01-09,orange,7
2011-01-09,pink,1
2011-01-09,gray,10
2011-01-09,brown,4
2011-01-09,cyan,10
2011-01-09,magenta,0
2011-01-09,navy,12
2011-01-09,teal,11
2011-01-09,maroon,11
2011-01-09,lime,10
2011-01-09,gold,4
2011-01-09,silver,4
2011-01-09,beige,0
2011-01-09,turquoise,0
2011-01-09,indigo,6
2011-01-10,red,11
2011-01-10,blue,7
2011-01-10,green,3
2011-01-10,yellow,8
2011-01-10,black,10
2011-01-10,white,9
2011-01-10,purple,0
2011-01-10,orange,7
2011-01-10,pink,4
2011-01-10,gray,1
2011-01-10,brown,9
2011-01-10,cyan,8
2011-01-10,magenta,0
2011-01-10,navy,9
2011-01-10,teal,6
2011-01-10,maroon,2
2011-01-10,lime,5
2011-01-10,gold,11
2011-01-10,silver,1
2011-01-10,beige,6
2011-01-10,turquoise,4
2011-01-10,indigo,9
2011-01-11,red,14
2011-01-11,blue,6
2011-01-11,green,0
2011-01-11,yellow,6
2011-01-11,black,5
2011-01-11,white,5
2011-01-11,purple,6
2011-01-11,orange,1
2011-01-11,pink,6
2011-01-11,gray,9
2011-01-11,brown,9
2011-01-11,cyan,0
2011-01-11,magenta,3
2011-01-11,navy,3
2011-01-11,teal,4
2011-01-11,maroon,3
2011-01-11,lime,8
2011-01-11,gold,11
2011-01-11,silver,0
2011-01-11,beige,4
2011-01-11,turquoise,8
2011-01-11,indigo,11
2011-01-12,red,7
2011-01-12,blue,2
2011-01-12,green,0
2011-01-12,yellow,10
2011-01-12,black,17
2011-01-12,white,3
2011-01-12,purple,2
2011-01-12,orange,8
2011-01-12,pink,1
2011-01-12,gray,7
2011-01-12,brown,10
2011-01-12,cyan,0
2011-01-12,magenta,5
2011-01-12,navy,5
2011-01-12,teal,4
2011-01-12,maroon,8
2011-01-12,lime,6
2011-01-12,gold,13
2011-01-12,silver,4
2011-01-12,beige,6
2011-01-12,turquoise,3
2011-01-12,indigo,10
2011-01-13,red,6
2011-01-13,blue,3
2011-01-13,green,7
2011-01-13,yellow,8
2011-01-13,black,7
2011-01-13,white,6
2011-01-13,purple,6
2011-01-13,orange,0
2011-01-13,pink,5
2011-01-13,gray,3
2011-01-13,brown,2
2011-01-13,cyan,0
2011-01-13,magenta,9
2011-01-13,navy,8
2011-01-13,teal,4
2011-01-13,maroon,3
2011-01-13,lime,4
2011-01-13,gold,7
2011-01-13,silver,1
2011-01-13,beige,0
2011-01-13,turquoise,3
2011-01-13,indigo,1
2011-01-14,red,8
2011-01-14,blue,10
2011-01-14,green,0
2011-01-14,yellow,10
2011-01-14,black,13
2011-01-14,white,12
2011-01-14,purple,11
2011-01-14,orange,4
2011-01-14,pink,10
2011-01-14,gray,9
2011-01-14,brown,8
2011-01-14,cyan,0
2011-01-14,magenta,9
2011-01-14,navy,3
2011-01-14,teal,4
2011-01-14,maroon,4
2011-01-14,lime,4
2011-01-14,gold,16
2011-01-14,silver,2
2011-01-14,beige,0
2011-01-14,turquoise,0
2011-01-14,indigo,6
2011-01-15,red,6
2011-01-15,blue,8
2011-01-15,green,6
2011-01-15,yellow,5
2011-01-15,black,7
2011-01-15,white,4
2011-01-15,purple,3
2011-01-15,orange,10
2011-01-15,pink,9
2011-01-15,gray,0
2011-01-15,brown,7
2011-01-15,cyan,5
2011-01-15,magenta,4
2011-01-15,navy,6
2011-01-15,teal,7
2011-01-15,maroon,10
2011-01-15,lime,7
2011-01-15,gold,16
2011-01-15,silver,5
2011-01-15,beige,4
2011-01-15,turquoise,3
2011-01-15,indigo,8
2011-01-16,red,11
2011-01-16,blue,7
2011-01-16,green,1
2011-01-16,yellow,6
2011-01-16,black,4
2011-01-16,white,8
2011-01-16,purple,2
2011-01-16,orange,2
2011-01-16,pink,9
2011-01-16,gray,10
2011-01-16,brown,11
2011-01-16,cyan,0
2011-01-16,magenta,11
2011-01-16,navy,0
2011-01-16,teal,0
2011-01-16,maroon,6
2011-01-16,lime,6
2011-01-16,gold,14
2011-01-16,silver,7
2011-01-16,beige,0
2011-01-16,turquoise,3
2011-01-16,indigo,9
2011-01-17,red,12
2011-01-17,blue,2
2011-01-17,green,1
2011-01-17,yellow,7
2011-01-17,black,13
2011-01-17,white,9
2011-01-17,purple,2
2011-01-17,orange,0
2011-01-17,pink,11
2011-01-17,gray,8
2011-01-17,brown,10
2011-01-17,cyan,0
2011-01-17,magenta,2
2011-01-17,navy,8
2011-01-17,teal,9
2011-01-17,maroon,4
2011-01-17,lime,1
2011-01-17,gold,14
2011-01-17,silver,1
2011-01-17,beige,0
2011-01-17,turquoise,2
2011-01-17,indigo,10
2011-01-18,red,14
2011-01-18,blue,4
2011-01-18,green,2
2011-01-18,yellow,5
2011-01-18,black,15
2011-01-18,white,2
2011-01-18,purple,9
2011-01-18,orange,12
2011-01-18,pink,5
2011-01-18,gray,3
2011-01-18,brown,10
2011-01-18,cyan,0
2011-01-18,magenta,3
2011-01-18,navy,2
2011-01-18,teal,0
2011-01-18,maroon,11
2011-01-18,lime,7
2011-01-18,gold,11
2011-01-18,silver,1
2011-01-18,beige,5
2011-01-18,turquoise,10
2011-01-18,indigo,9
2011-01-19,red,6
2011-01-19,blue,11
2011-01-19,green,4
2011-01-19,yellow,4
2011-01-19,black,10
2011-01-19,white,10
2011-01-19,purple,11
2011-01-19,orange,5
2011-01-19,pink,7
2011-01-19,gray,0
2011-01-19,brown,5
2011-01-19,cyan,0
2011-01-19,magenta,5
2011-01-19,navy,5
2011-01-19,teal,7
2011-01-19,maroon,9
2011-01-19,lime,0
2011-01-19,gold,9
2011-01-19,silver,9
2011-01-19,beige,10
2011-01-19,turquoise,11
2011-01-19,indigo,4
2011-01-20,red,11
2011-01-20,blue,2
2011-01-20,green,3
2011-01-20,yellow,8
2011-01-20,black,16
2011-01-20,white,8
2011-01-20,purple,10
2011-01-20,orange,3
2011-01-20,pink,1
2011-01-20,gray,5
2011-01-20,brown,8
2011-01-20,cyan,5
2011-01-20,magenta,2
2011-01-20,navy,6
2011-01-20,teal,9
2011-01-20,maroon,3
2011-01-20,lime,4
2011-01-20,gold,14
2011-01-20,silver,6
2011-01-20,beige,0
2011-01-20,turquoise,9
2011-01-20,indigo,6
2011-01-21,red,10
2011-01-21,blue,10
2011-01-21,green,0
2011-01-21,yellow,5
2011-01-21,black,7
2011-01-21,white,5
2011-01-21,purple,2
2011-01-21,orange,8
2011-01-21,pink,2
2011-01-21,gray,7
2011-01-21,brown,6
2011-01-21,cyan,8
2011-01-21,magenta,1
2011-01-21,navy,8
2011-01-21,teal,5
2011-01-21,maroon,6
2011-01-21,lime,5
2011-01-21,gold,13
2011-01-21,silver,5
2011-01-21,beige,7
2011-01-21,turquoise,10
2011-01-21,indigo,2
2011-01-22,red,12
2011-01-22,blue,4
2011-01-22,green,6
2011-01-22,yellow,2
2011-01-22,black,15
2011-01-22,white,8
2011-01-22,purple,6
2011-01-22,orange,6
2011-01-22,pink,1
2011-01-22,gray,6
2011-01-22,brown,9
2011-01-22,cyan,4
2011-01-22,magenta,9
2011-01-22,navy,6
2011-01-22,teal,0
2011-01-22,maroon,9
2011-01-22,lime,9
2011-01-22,gold,11
2011-01-22,silver,7
2011-01-22,beige,3
2011-01-22,turquoise,1
2011-01-22,indigo,5
2011-01-23,red,13
2011-01-23,blue,10
2011-01-23,green,7
2011-01-23,yellow,7
2011-01-23,black,10
2011-01-23,white,5
2011-01-23,purple,11
2011-01-23,orange,0
2011-01-23,pink,5
2011-01-23,gray,7
2011-01-23,brown,4
2011-01-23,cyan,5
2011-01-23,magenta,8
2011-01-23,navy,5
2011-01-23,teal,12
2011-01-23,maroon,3
2011-01-23,lime,3
2011-01-23,gold,14
2011-01-23,silver,10
2011-01-23,beige,9
2011-01-23,turquoise,3
2011-01-23,indigo,4
2011-01-24,red,9
2011-01-24,blue,3
2011-01-24,green,6
2011-01-24,yellow,7
2011-01-24,black,8
2011-01-24,white,3
2011-01-24,purple,3
2011-01-24,orange,0
2011-01-24,pink,8
2011-01-24,gray,3
2011-01-24,brown,3
2011-01-24,cyan,3
2011-01-24,magenta,6
2011-01-24,navy,5
2011-01-24,teal,11
2011-01-24,maroon,2
2011-01-24,lime,7
2011-01-24,gold,7
2011-01-24,silver,1
2011-01-24,beige,0
2011-01-24,turquoise,9
2011-01-24,indigo,5
2011-01-25,red,6
2011-01-25,blue,7
2011-01-25,green,2
2011-01-25,yellow,10
2011-01-25,black,13
2011-01-25,white,10
2011-01-25,purple,7
2011-01-25,orange,7
2011-01-25,pink,3
2011-01-25,gray,6
2011-01-25,brown,3
2011-01-25,cyan,8
2011-01-25,magenta,3
2011-01-25,navy,1
2011-01-25,teal,5
2011-01-25,maroon,3
2011-01-25,lime,11
2011-01-25,gold,11
2011-01-25,silver,5
2011-01-25,beige,0
2011-01-25,turquoise,10
2011-01-25,indigo,7
2011-01-26,red,15
2011-01-26,blue,5
2011-01-26,green,7
2011-01-26,yellow,9
2011-01-26,black,13
2011-01-26,white,2
2011-01-26,purple,4
2011-01-26,orange,3
2011-01-26,pink,8
2011-01-26,gray,12
2011-01-26,brown,2
2011-01-26,cyan,8
2011-01-26,magenta,2
2011-01-26,navy,7
2011-01-26,teal,2
2011-01-26,maroon,7
2011-01-26,lime,6
2011-01-26,gold,12
2011-01-26,silver,10
2011-01-26,beige,0
2011-01-26,turquoise,10
2011-01-26,indigo,2
2011-01-27,red,10
2011-01-27,blue,1
2011-01-27,green,5
2011-01-27,yellow,4
2011-01-27,black,13
2011-01-27,white,3
2011-01-27,purple,4
2011-01-27,orange,2
2011-01-27,pink,8
2011-01-27,gray,8
2011-01-27,brown,9
2011-01-27,cyan,7
2011-01-27,magenta,5
2011-01-27,navy,2
2011-01-27,teal,5
2011-01-27,maroon,6
2011-01-27,lime,3
2011-01-27,gold,15
2011-01-27,silver,1
2011-01-27,beige,0
2011-01-27,turquoise,0
2011-01-27,indigo,0
2011-01-28,red,5
2011-01-28,blue,2
2011-01-28,green,5
2011-01-28,yellow,3
2011-01-28,black,11
2011-01-28,white,9
2011-01-28,purple,6
2011-01-28,orange,1
2011-01-28,pink,2
2011-01-28,gray,7
2011-01-28,brown,12
2011-01-28,cyan,1
2011-01-28,magenta,6
2011-01-28,navy,3
2011-01-28,teal,1
2011-01-28,maroon,5
2011-01-28,lime,4
2011-01-28,gold,8
2011-01-28,silver,2
2011-01-28,beige,4
2011-01-28,turquoise,4
2011-01-28,indigo,3
2011-01-29,red,15
2011-01-29,blue,0
2011-01-29,green,5
2011-01-29,yellow,7
2011-01-29,black,9
2011-01-29,white,9
2011-01-29,purple,0
2011-01-29,orange,5
2011-01-29,pink,4
2011-01-29,gray,4
2011-01-29,brown,9
2011-01-29,cyan,4
2011-01-29,magenta,5
2011-01-29,navy,5
2011-01-29,teal,1
2011-01-29,maroon,9
2011-01-29,lime,7
2011-01-29,gold,10
2011-01-29,silver,6
2011-01-29,beige,3
2011-01-29,turquoise,5
2011-01-29,indigo,6
2011-01-30,red,13
2011-01-30,blue,6
2011-01-30,green,4
2011-01-30,yellow,9
2011-01-30,black,15
2011-01-30,white,9
2011-01-30,purple,10
2011-01-30,orange,7
2011-01-30,pink,9
2011-01-30,gray,7
2011-01-30,brown,5
2011-01-30,cyan,0
2011-01-30,magenta,7
2011-01-30,navy,7
2011-01-30,teal,8
2011-01-30,maroon,8
2011-01-30,lime,8
2011-01-30,gold,10
2011-01-30,silver,4
2011-01-30,beige,0
2011-01-30,turquoise,3
2011-01-30,indigo,7
2011-01-31,red,10
2011-01-31,blue,0
2011-01-31,green,5
2011-01-31,yellow,6
2011-01-31,black,8
2011-01-31,white,3
2011-01-31,purple,0
2011-01-31,orange,6
2011-01-31,pink,7
2011-01-31,gray,1
2011-01-31,brown,8
2011-01-31,cyan,2
2011-01-31,magenta,2
2011-01-31,navy,8
2011-01-31,teal,1
2011-01-31,maroon,0
2011-01-31,lime,7
2011-01-31,gold,4
2011-01-31,silver,0
2011-01-31,beige,9
2011-01-31,turquoise,7
2011-01-31,indigo,7
2011-02-01,red,12
2011-02-01,blue,4
2011-02-01,green,0
2011-02-01,yellow,1
2011-02-01,black,14
2011-02-01,white,6
2011-02-01,purple,9
2011-02-01,orange,4
2011-02-01,pink,10
2011-02-01,gray,8
2011-02-01,brown,2
2011-02-01,cyan,7
2011-02-01,magenta,8
2011-02-01,navy,6
2011-02-01,teal,1
2011-02-01,maroon,8
2011-02-01,lime,8
2011-02-01,gold,10
2011-02-01,silver,5
2011-02-01,beige,2
2011-02-01,turquoise,2
2011-02-01,indigo,7
2011-02-02,red,8
2011-02-02,blue,4
2011-02-02,green,9
2011-02-02,yellow,9
2011-02-02,black,6
2011-02-02,white,5
2011-02-02,purple,4
2011-02-02,orange,10
2011-02-02,pink,10
2011-02-02,gray,0
2011-02-02,brown,6
2011-02-02,cyan,1
2011-02-02,magenta,10
2011-02-02,navy,9
2011-02-02,teal,7
2011-02-02,maroon,11
2011-02-02,lime,6
2011-02-02,gold,10
2011-02-02,silver,9
2011-02-02,beige,4
2011-02-02,turquoise,2
2011-02-02,indigo,0
2011-02-03,red,14
2011-02-03,blue,3
2011-02-03,green,0
2011-02-03,yellow,2
2011-02-03,black,15
2011-02-03,white,7
2011-02-03,purple,4
2011-02-03,orange,7
2011-02-03,pink,8
2011-02-03,gray,9
2011-02-03,brown,4
2011-02-03,cyan,7
2011-02-03,magenta,2
2011-02-03,navy,2
2011-02-03,teal,0
2011-02-03,maroon,11
2011-02-03,lime,3
2011-02-03,gold,8
2011-02-03,silver,6
2011-02-03,beige,0
2011-02-03,turquoise,8
2011-02-03,indigo,12
2011-02-04,red,4
2011-02-04,blue,6
2011-02-04,green,5
2011-02-04,yellow,6
2011-02-04,black,13
2011-02-04,white,4
2011-02-04,purple,10
2011-02-04,orange,0
2011-02-04,pink,4
2011-02-04,gray,3
2011-02-04,brown,0
2011-02-04,cyan,0
2011-02-04,magenta,1
2011-02-04,navy,11
2011-02-04,teal,7
2011-02-04,maroon,11
2011-02-04,lime,2
2011-02-04,gold,8
2011-02-04,silver,6
2011-02-04,beige,0
2011-02-04,turquoise,6
2011-02-04,indigo,5
2011-02-05,red,7
2011-02-05,blue,6
2011-02-05,green,7
2011-02-05,yellow,4
2011-02-05,black,17
2011-02-05,white,11
2011-02-05,purple,10
2011-02-05,orange,6
2011-02-05,pink,7
2011-02-05,gray,5
2011-02-05,brown,4
2011-02-05,cyan,6
2011-02-05,magenta,5
2011-02-05,navy,6
2011-02-05,teal,1
2011-02-05,maroon,8
2011-02-05,lime,3
2011-02-05,gold,7
2011-02-05,silver,5
2011-02-05,beige,1
2011-02-05,turquoise,10
2011-02-05,indigo,4
2011-02-06,red,13
2011-02-06,blue,6
2011-02-06,green,0
2011-02-06,yellow,4
2011-02-06,black,10
2011-02-06,white,2
2011-02-06,purple,0
2011-02-06,orange,2
2011-02-06,pink,3
2011-02-06,gray,2
2011-02-06,brown,4
2011-02-06,cyan,9
2011-02-06,magenta,4
2011-02-06,navy,8
2011-02-06,teal,10
2011-02-06,maroon,4
2011-02-06,lime,8
2011-02-06,gold,6
2011-02-06,silver,3
2011-02-06,beige,9
2011-02-06,turquoise,0
2011-02-06,indigo,10
2011-02-07,red,12
2011-02-07,blue,0
2011-02-07,green,8
2011-02-07,yellow,10
2011-02-07,black,13
2011-02-07,white,5
2011-02-07,purple,3
2011-02-07,orange,10
2011-02-07,pink,7
2011-02-07,gray,8
2011-02-07,brown,0
2011-02-07,cyan,0
2011-02-07,magenta,0
2011-02-07,navy,10
2011-02-07,teal,10
2011-02-07,maroon,1
2011-02-07,lime,0
2011-02-07,gold,13
2011-02-07,silver,6
2011-02-07,beige,2
2011-02-07,turquoise,3
2011-02-07,indigo,0
2011-02-08,red,16
2011-02-08,blue,7
2011-02-08,green,5
2011-02-08,yellow,4
2011-02-08,black,8
2011-02-08,white,11
2011-02-08,purple,12
2011-02-08,orange,2
2011-02-08,pink,0
2011-02-08,gray,8
2011-02-08,brown,7
2011-02-08,cyan,7
2011-02-08,magenta,11
2011-02-08,navy,2
2011-02-08,teal,3
2011-02-08,maroon,8
2011-02-08,lime,11
2011-02-08,gold,16
2011-02-08,silver,8
2011-02-08,beige,5
2011-02-08,turquoise,3
2011-02-08,indigo,4
2011-02-09,red,9
2011-02-09,blue,9
2011-02-09,green,6
2011-02-09,yellow,1
2011-02-09,black,10
2011-02-09,white,6
2011-02-09,purple,7
2011-02-09,orange,4
2011-02-09,pink,0
2011-02-09,gray,0
2011-02-09,brown,8
2011-02-09,cyan,0
2011-02-09,magenta,9
2011-02-09,navy,7
2011-02-09,teal,6
2011-02-09,maroon,9
2011-02-09,lime,6
2011-02-09,gold,9
2011-02-09,silver,8
2011-02-09,beige,2
